stop_id,stop_count,lat,lon
"75035","190",-117.020530,32.764904
"10099","810",-117.159480,32.715664
"10331","98",-117.011000,32.769344
"40776","44",-117.058460,32.987507
iritro,"0",-117.066080,32.569850
"60745","57",-117.131920,32.802310
"10143","158",-117.136000,32.692726
"10816","60",-117.189990,32.759407
"11403","314",-117.072970,32.748898
"40866","60",-116.932274,32.831264
"10673","112",-117.066470,32.761500
"99401","86",-116.965490,32.567610
"75000","607",-117.029540,32.544567
"99344","63",-117.057144,32.678036
"11410","79",-117.068200,32.709420
"40483","42",-116.865110,32.848034
"11666","217",-117.147575,32.740410
"41286","123",-116.970210,32.795063
harS,"0",-117.132805,32.691265
masS,"0",-117.039580,32.723526
"40491","43",-116.754390,32.834670
"12297","9",-117.246290,32.696877
"30097","173",-117.068080,32.636860
"11867","132",-117.247630,32.871273
"96006","68",-116.980770,32.842594
"11379","13",-117.088370,32.792980
"75102","508",-117.153220,32.705870
"11791","38",-117.054930,32.744660
"30262","45",-117.046990,32.620033
"40108","28",-117.095320,32.946766
"40322","61",-116.921936,32.857384
"98544","8",-117.230700,32.893330
"11150","109",-117.224280,32.753590
"39055","102",-116.987370,32.632220
"12135","153",-117.101000,32.746014
"10396","235",-117.216890,32.806446
"41131","14",-117.001800,32.714775
"75038","190",-117.030655,32.743480
"13197","35",-117.202660,32.898136
"50032","15",-117.096780,32.682453
"12292","9",-117.247420,32.699240
"13452","61",-117.074750,32.988766
"30046","42",-117.042564,32.621140
"10692","167",-117.048890,32.741400
"99428","74",-117.058200,32.658707
"11396","13",-117.076256,32.797210
"41129","14",-117.010740,32.714687
"12870","152",-117.097565,32.788086
"12066","217",-117.146420,32.748066
"12109","53",-117.124600,32.914510
"10827","119",-117.174866,32.834522
"13528","112",-117.105660,32.755035
"11613","10",-117.172350,32.751125
"13033","60",-117.169330,32.760258
"10499","90",-117.146350,32.706210
"60719","112",-117.032640,32.693280
"75070","190",-117.094820,32.708440
"99408","129",-117.036010,32.573500
"40179","55",-116.978714,32.807247
"30367","71",-117.059520,32.623710
"12853","61",-117.108330,32.953780
"99497","137",-117.070526,33.072260
"10129","112",-117.142640,32.755140
"11131","153",-117.238210,32.765728
"13220","51",-117.177580,32.906662
"60349","133",-117.092575,32.573190
"41172","56",-116.994600,32.749348
"10576","118",-117.113610,32.711410
"10092","104",-117.162926,32.748196
"88946","13",-117.000626,32.838745
"60079","133",-117.096690,32.569088
"13103","244",-117.146300,32.832966
"12785","136",-117.154950,32.822838
"30225","69",-117.079190,32.641590
"11368","119",-117.097664,32.711560
"11882","35",-117.241260,32.894077
"99592","303",-117.014670,32.567050
"41266","109",-116.925770,32.804516
"10254","212",-117.081770,32.644516
"60696","52",-117.140144,32.905533
"40564","60",-116.931656,32.790707
"12761","138",-117.162580,32.794710
"22724","2",-116.869774,33.041450
"60094","129",-117.065910,32.583706
"12114","27",-117.121270,32.813747
"23020","7",-117.091910,32.964390
"60155","207",-117.070910,32.576584
"10986","337",-117.101700,32.755287
"75047","202",-117.168910,32.765453
"10085","15",-117.168655,32.877937
"50035","171",-117.093500,32.677002
"11380","216",-117.087790,32.749630
"60162","180",-117.176414,32.697014
"41197","105",-116.901780,32.825283
"10025","80",-117.231750,32.801712
"11141","140",-117.231570,32.799927
"12983","69",-117.012780,32.799793
"10778","27",-117.229990,32.732216
"60226","158",-117.112686,32.683544
"40940","41",-116.883210,32.844540
i15unn,"0",-117.108670,32.750030
"41085","32",-116.953880,32.825240
"60715","74",-117.043170,32.683437
"70052","149",-117.113205,32.674896
"30120","57",-117.048530,32.600056
"10307","143",-117.037310,32.702880
"70032","112",-117.017200,32.756966
"75077","435",-117.184290,32.741543
"30362","69",-117.069176,32.597470
"10532","137",-117.135850,32.716820
"11533","9",-117.244270,32.682870
"12693","61",-117.196820,32.801567
"11921","73",-117.214195,32.869960
"98125","4",-116.824740,32.669360
"12623","137",-117.248590,32.869190
"11200","119",-117.187530,32.834633
"30269","57",-117.039604,32.604385
"99438","55",-116.975360,32.804577
"12670","61",-117.207210,32.780610
"60061","250",-117.150154,32.704150
"50108","73",-117.105550,32.672073
"10904","136",-117.135864,32.716972
"13491","13",-117.095790,32.826187
"50062","100",-117.090960,32.659374
"40021","60",-117.023430,32.743240
"13451","61",-117.075320,32.986080
"13073","434",-117.138130,32.830170
"12468","55",-117.139400,32.803630
"11459","98",-117.030655,32.762104
"13177","61",-117.087364,33.013030
"12123","25",-117.107350,32.899430
"98500","8",-117.195160,32.900135
"39007","57",-117.029236,32.595387
"10109","378",-117.154015,32.715702
"10530","118",-117.135750,32.711533
"88943","196",-117.080315,32.753086
"40366","4",-117.036570,32.971237
"99210","42",-117.036674,32.627502
"30086","69",-117.075590,32.598408
"10502","112",-117.145706,32.755120
"98074","1",-116.423965,32.643147
"89020","60",-116.966790,32.727170
"11621","11",-117.170490,32.742256
"12076","140",-117.140290,32.709236
"12034","140",-117.161100,32.712360
"40466","159",-116.931145,32.800304
"10168","57",-117.129974,32.915894
"10925","142",-117.129340,32.701270
"50025","171",-117.103760,32.674700
"10712","79",-117.034980,32.708797
"99996","15",-116.936584,32.556976
"12182","170",-117.079636,32.742138
"12555","38",-117.075390,32.727894
"40967","42",-116.897970,32.837410
"88969","42",-117.091850,32.637820
"11166","140",-117.217530,32.802486
"10598","90",-117.105230,32.704082
"13151","69",-117.237810,32.790360
"91016","329",-117.066160,32.569700
"11452","79",-117.037680,32.712353
"75059","185",-117.110980,32.780815
"98512","8",-117.198395,32.894505
"60472","129",-117.040130,32.583626
"11637","105",-117.163900,32.743412
"30650","69",-117.051834,32.604782
"12323","69",-117.236694,32.786755
"12411","104",-117.163730,32.719646
"11342","105",-117.111206,32.763382
"98110","3",-116.582115,32.599705
"30312","57",-117.040270,32.595250
"40102","42",-116.723656,32.834570
"12048","494",-117.155630,32.713486
"40595","49",-117.057076,33.007122
"10588","13",-117.108390,32.787807
"60102","88",-117.120804,32.586613
"10330","138",-117.012800,32.714230
"10468","140",-117.162285,32.749805
"11692","136",-117.130250,32.755558
"98031","2",-116.844430,33.051052
"11292","15",-117.134476,32.893852
"13383","157",-117.253780,32.797146
"75090","508",-117.154175,32.716290
"21700","7",-117.220430,32.882484
"10591","60",-117.109825,32.956055
"99931","231",-117.233950,32.872490
"99302","16",-117.087080,32.685364
"60474","129",-117.034910,32.578728
"10721","54",-117.031136,32.796577
"11501","136",-117.274470,32.821670
"60258","119",-117.176760,32.691486
"60458","119",-117.082350,32.577970
"11361","49",-117.102646,32.737164
"11377","337",-117.088100,32.756730
"10358","80",-117.251520,32.797375
"12004","11",-117.169190,32.740166
"11878","109",-117.241844,32.750950
"40565","61",-116.931170,32.845700
"12119","158",-117.115090,32.685223
"11116","27",-117.252900,32.739070
"60481","133",-117.042076,32.583855
"75103","489",-117.153330,32.705784
"99037","152",-117.099060,32.728626
"12694","136",-117.195940,32.838080
"60568","169",-117.059800,32.558453
"13342","256",-117.207860,32.752834
"99359","74",-117.013916,32.717490
"12035","140",-117.161180,32.719547
"12432","142",-117.160260,32.745056
"11414","287",-117.062800,32.573963
"40685","64",-116.918760,32.812157
"10793","354",-117.218666,32.871502
"30384","13",-117.014275,32.651844
"12800","104",-117.146100,32.755740
"92252","102",-116.995740,32.641315
"40410","13",-116.984344,32.843180
"12149","131",-117.093810,32.700203
"60635","49",-117.092230,32.742897
"98120","5",-116.707060,32.611732
"12360","61",-117.198180,32.765606
"11930","61",-117.207220,32.782146
"11560","84",-117.228320,32.725820
"12553","195",-117.076970,32.634197
"60196","207",-117.074050,32.576584
"10171","118",-117.127530,32.711580
"30258","57",-117.048630,32.600292
"12855","13",-117.105890,32.812970
"12488","150",-117.121826,32.690110
"40359","72",-117.041360,32.956600
"10700","98",-117.042580,32.755150
"75017","300",-117.113080,32.674732
"99238","30",-117.057540,32.715830
"94053","82",-117.011280,32.781734
"60418","129",-117.083920,32.564426
"60134","129",-117.118520,32.576680
"10951","119",-117.116360,32.711670
"60454","115",-117.081860,32.577290
"60146","129",-117.096390,32.569283
"11590","60",-117.196630,32.759230
"60833","12",-117.103050,32.829050
"10219","49",-117.105250,32.724346
"89028","262",-117.067120,32.569283
"91021","141",-117.065926,32.570090
"23004","8",-117.119300,32.912704
"10107","15",-117.156250,32.881780
"11411","141",-117.068000,32.701546
"10560","221",-117.121810,32.748737
"40201","85",-116.950300,32.787567
"11345","60",-117.111270,32.960940
"50188","162",-117.083200,32.685154
"41284","123",-116.964610,32.793934
"60190","402",-117.084830,32.576603
"13309","199",-117.144104,32.825830
"10733","98",-117.012700,32.768787
"23001","137",-117.119690,32.911892
"11128","27",-117.239790,32.747960
"40059","111",-116.971240,32.787605
"40751","27",-116.927740,32.782875
"60538","15",-116.969530,32.560630
"30276","105",-117.005990,32.641365
"99209","45",-117.036896,32.627296
"99324","72",-117.051850,32.696686
"60152","207",-117.080320,32.576603
"11807","78",-117.026120,32.720400
"10636","84",-117.084366,32.704700
"12257","137",-117.276940,32.829002
"11447","98",-117.040490,32.755905
"30302","69",-117.069220,32.595980
"10051","153",-117.202866,32.833073
"10902","150",-117.135770,32.692875
"99112","15",-117.075760,32.688362
"60535","80",-116.942660,32.553913
"12200","45",-117.074844,33.026142
"40380","60",-117.023270,32.743515
"30607","105",-117.035640,32.638214
"13067","60",-117.176506,32.759678
"10045","204",-117.210690,32.807743
"40217","27",-116.934395,32.742767
"99005","376",-117.155070,32.707504
"40332","42",-116.768630,32.835090
"50127","164",-117.084570,32.688020
"99098","26",-117.041790,32.772140
"94004","56",-117.056590,32.741306
"99337","145",-117.098780,32.678658
"10535","140",-117.133290,32.701100
"10722","112",-117.028950,32.695500
"41252","97",-116.960556,32.793790
"11210","15",-117.183360,32.877125
"91001","185",-117.084790,32.602802
"40587","49",-117.062355,32.982525
"99075","33",-117.209750,32.875908
"98511","8",-117.197650,32.895290
"98066","1",-116.296715,32.668182
"13173","61",-117.194450,32.794410
"11321","13",-117.122986,32.832253
"30194","105",-117.043630,32.638943
"11169","109",-117.209750,32.750520
"13070","15",-117.152230,32.884480
"50112","73",-117.102554,32.664387
"99494","171",-117.077500,32.680560
"10421","82",-117.200560,32.811620
"40176","56",-116.981350,32.747840
"40184","135",-116.969330,32.807484
"60048","133",-117.072480,32.569080
"10868","152",-117.147480,32.703820
"12939","150",-117.064350,32.598774
"10495","247",-117.148315,32.832645
"30275","105",-117.011540,32.638412
"11351","114",-117.106380,32.755310
"11304","119",-117.127655,32.711784
"10223","140",-117.104600,32.700480
"40715","70",-117.013370,32.754925
"40424","87",-116.970146,32.787750
"60327","92",-117.144394,32.701120
"40894","56",-116.971790,32.736824
"99385","119",-117.200700,32.833233
"10622","288",-117.095634,32.696716
"10237","165",-117.094250,32.792896
"11456","14",-117.032776,32.780228
"11195","136",-117.190150,32.769590
"40807","60",-117.014270,32.736430
"30415","69",-117.071550,32.643390
"91017","308",-117.066170,32.569813
"12957","150",-117.055730,32.576023
"10676","98",-117.063920,32.752890
"11221","148",-117.171616,32.749954
"50011","147",-117.083336,32.672790
"30342","115",-117.089386,32.630486
"11186","119",-117.198060,32.834520
"50177","162",-117.082350,32.683120
"10648","40",-117.079950,32.725983
"75105","300",-117.132640,32.691150
"11460","56",-117.028520,32.795624
"10987","283",-117.101070,32.696945
"11108","136",-117.274500,32.840130
"10989","328",-117.100494,32.749720
eucS,"0",-117.085945,32.709545
"60793","13",-117.097180,32.821700
"11910","84",-117.223000,32.732080
"12184","44",-117.082290,33.023384
"11864","12",-117.246570,32.718826
"40669","74",-116.933110,32.791946
"11829","136",-117.269430,32.813618
"89038","2",-116.873860,33.039257
"60073","76",-117.098290,32.654114
"11717","49",-117.108210,32.724888
"40554","32",-116.958910,32.817320
"30164","174",-117.082980,32.632942
"50070","170",-117.082985,32.678140
"12350","86",-117.206870,32.748540
"12111","43",-117.124450,32.912600
"94017","153",-117.086010,32.710114
"10123","90",-117.144070,32.706215
"40777","44",-117.058030,33.001778
"11119","290",-117.251495,32.795544
"13030","60",-117.182780,32.759100
"13099","11",-117.169300,32.735370
"39032","91",-117.006424,32.619713
"40044","55",-116.994550,32.802975
"40845","32",-116.961310,32.825386
"98097","1",-116.567696,32.853252
"11564","84",-117.218580,32.737255
"60572","169",-117.049770,32.554703
"40755","63",-116.917206,32.813940
"30197","45",-117.040924,32.621710
"89034","3",-116.470245,32.607450
"98026","2",-116.865620,33.043777
"60358","119",-117.081060,32.609978
"41002","42",-116.891396,32.841072
"75010","308",-117.095570,32.630177
"13306","79",-117.073006,32.708775
"10105","140",-117.155800,32.711437
"91003","140",-117.084920,32.603130
"99384","152",-117.100815,32.746197
"40402","55",-116.994520,32.803230
"11158","140",-117.220460,32.802315
"88927","112",-117.070660,32.684563
"11751","60",-117.082480,33.015840
"40688","60",-116.914250,32.820885
"75107","300",-117.124630,32.685894
"39008","57",-117.029150,32.601830
"11008","204",-117.085020,32.643826
"30387","12",-117.003760,32.647540
"40651","34",-116.971430,32.865868
"11189","119",-117.195360,32.834637
"12972","220",-117.029720,32.696022
"11438","126",-117.047490,32.768845
"98106","3",-116.521440,32.590115
"10515","90",-117.139530,32.706272
"11072","56",-117.034730,32.797905
"10205","158",-117.112564,32.695976
"40504","49",-117.058304,33.001930
"40981","60",-117.021630,32.744080
"99184","8",-117.208030,32.879070
"60691","28",-117.127370,32.905440
"13163","27",-117.233280,32.733643
"39043","94",-117.044365,32.613490
"10434","138",-117.187920,32.770330
"30644","71",-117.056400,32.594906
"75015","300",-117.108000,32.661705
"11327","105",-117.117560,32.763420
"40969","42",-116.884560,32.843792
"39025","20",-116.967476,32.636290
"11518","132",-117.253624,32.857502
"11298","354",-117.130516,32.748566
"41103","60",-116.935570,32.813747
"10032","138",-117.225850,32.800915
"11000","283",-117.090810,32.696922
"40234","41",-116.879810,32.843510
"12429","142",-117.160270,32.743233
"12419","129",-117.162186,32.804540
"11710","25",-117.111770,32.902496
"10860","108",-117.153110,32.768494
"60088","133",-117.075030,32.569084
"23017","56",-117.091110,32.964260
"40806","74",-117.013990,32.724613
"12099","136",-117.130290,32.723225
"98083","2",-116.488594,32.674393
"60183","88",-117.096886,32.576620
"10691","125",-117.050810,32.768555
"12319","12",-117.237760,32.712273
"98082","2",-116.488000,32.662487
"12059","133",-117.153404,32.832054
"30227","54",-117.077805,32.645820
"11177","28",-117.205170,32.854755
"30110","57",-117.055320,32.600674
"40420","87",-116.971200,32.787790
"10292","84",-117.049540,32.711803
"60040","130",-117.094025,32.583690
"41104","60",-116.935550,32.816315
"12199","45",-117.075070,33.031578
"11701","15",-117.123460,32.897270
"98055","1",-116.377426,33.256466
"60365","165",-117.044350,32.552370
"60187","129",-117.093460,32.569270
"89036","3",-116.464720,32.620420
"11253","92",-117.154840,32.794994
"11580","61",-117.201150,32.807476
"98124","5",-116.780685,32.643870
"60089","207",-117.070564,32.576393
"10235","283",-117.093200,32.696710
"60591","167",-117.054000,32.555970
"40522","60",-117.014565,32.737370
svcoas,"0",-117.224884,32.902730
"12627","9",-117.244860,32.689274
"11162","109",-117.217580,32.753773
"10293","143",-117.049580,32.702520
"99063","91",-117.042270,32.613934
"75039","190",-117.030785,32.743298
"30389","12",-116.999626,32.645367
"60781","54",-117.139690,32.905407
"99156","15",-117.131325,32.893880
"99093","317",-117.070090,32.750390
"91102","390",-117.152950,32.705600
"30251","57",-117.054436,32.600720
"50091","115",-117.070470,32.660473
